title,BodyRightText
만두상점,"이용 시간-평일 : 12:00 ~ 18:00 , 주말 : 12:00 ~ 18:00"
봄사무소,소개-통통하고 정감넘치는 인물화를 이용한 소품을 판매하는 소품샵
봄사무소,"상세 정보-매주 화, 수, 목 정기휴무"
봄사무소,"이용 시간-평일 : 13:00 ~ 18:00 , 주말 : 13:00 ~ 18:00"
질랜디아,소개-만 원의 행복을 느낄 수 있는 소품샵
질랜디아,"이용 시간-평일 : 13:00 ~ 17:00 , 주말 : 13:00 ~ 17:00"
산방산파크텔,"소개-산방산과 바다의 경치가 한눈에 보이는 중문에 위치한 제주 산방산 정원이다. 바쁜일상을 잠시 잊고, 여러분의 행복한 추억과 행복을 남겨주는 휴식처이다"
산방산파크텔,"상세 정보-입실시간 : 14:00, 퇴실시간 : 12:00 당일예약은 환불 및 취소 불가/주차장 이용 가능여부는 숙소로 별도 문의/본 상품은 숙박업체의 취소 수수료 정책에 따라 취소 시 수수료 발생가능/사전 연락없이 예약된 숙소를 이용하지 않았을 경우 환불 불가/연박 예약 경우 중간 퇴실 시 부분취소 및 환불 불가/숙소 사정에 의해 취소 발생 시 100% 환불"
산방산파크텔,숙박 업종-펜션/민박
산방산파크텔,등급-없음
산방산파크텔,룸개수-2
산방산파크텔,애완동물동반허용여부-동반가능
산방산파크텔,조식제공 여부-없음
산방산파크텔,금연여부-흡연구역제공
산방산파크텔,"부대시설-식음료장,세미나실,스파,연회장,인터넷,바베큐장,비즈니스시설"
산방산파크텔,이용 시간-Checkin : 14:00 ~ Checkout : 12:00
산방산파크텔,Late체크인여부-가능
산방산파크텔,유아 서비스-무
산방산파크텔,장애인전용객실여부-없음
산방산파크텔,셔틀버스 운행 여부-운행
산방산파크텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
산방산파크텔,장애인 활동 보조 필요성-어려움
란나 선물가게,소개-안목 있는 사장님의 핸드메이드 소품숍
란나 선물가게,"이용 시간-평일 : 10:30 ~ 20:00 , 주말 : 10:30 ~ 20:00"
올레파머스,소개-바람 부는 월정리를 지키는 제주감성 기념품 가게
올레파머스,상세 정보-매주 일요일 정기휴무
올레파머스,"이용 시간-평일 : 11:00 ~ 18:00 , 주말 : 11:00 ~ 18:00"
샵제주,소개-애월 바다보며 쉬어가기 좋은 기념품숍
샵제주,"이용 시간-평일 : 09:30 ~ 20:00 , 주말 : 09:30 ~ 20:00"
안온점,소개-빈티지 인테리어 소품 판매와 라탄공방 원데이 클래스 및 정규 클래스가 가능한 곳
안온점,상세 정보-영업시간 10:30 - 20:00 휴무일 화요일 휴무
안온점,"이용 시간-평일 : 10:30 ~ 20:00 , 주말 : 10:30 ~ 20:00"
안온점,취급품목-기념품/소품
안온점,택배배송여부-가능
안온점,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점"
스몰띵스벗,소개-개성 강한 유리잔들이 모여있는 소품샵
스몰띵스벗,"이용 시간-평일 : 12:00 ~ 20:00 , 주말 : 12:00 ~ 20:00"
테리베리스,소개-손수 뜨개질한 소품들이 있는 가게
테리베리스,"이용 시간-평일 : 11:00 ~ 17:00 , 주말 : 11:00 ~ 17:00"
소소한담,"소개-제주 기념품, 먹거리, 전통주, 와인, 각종 제주 소품, 커피와인 만들기 등의 구매 및 체험이 가능"
소소한담,"상세 정보-운영시간 : 10시~19시, 연중무휴, (불가피하게 휴무시 인스타 공지)"
소소한담,"이용 시간-평일 : 10:00 ~ 19:00 , 주말 : 10:00 ~ 19:00"
소소한담,"편의시설-무료 WIFI,공용주차장"
호텔서귀피안,소개-보목동에 위치한 넓은 창으로 보이는 파란 바다와 야자수가 인상적인 호텔
호텔서귀피안,상세 정보-호텔프론트 근무시간 : 08:00 ~ 23:00 (연중무휴) / 체크인 시간 : 15:00 ~ 22:00 (22:00 이후 체크인시 프론트 문의) / 체크아웃 시간 : 오전 11:00 / 부대시설 : 카페 (08:00 ~ 22:00)
호텔서귀피안,숙박 업종-호텔
호텔서귀피안,등급-없음
호텔서귀피안,룸개수-30
호텔서귀피안,애완동물동반허용여부-동반불가능
호텔서귀피안,조식제공 여부-유료제공
호텔서귀피안,금연여부-흡연구역제공
호텔서귀피안,"부대시설-식음료장,인터넷,비즈니스시설"
호텔서귀피안,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
호텔서귀피안,Late체크인여부-가능
호텔서귀피안,유아 서비스-무
호텔서귀피안,장애인전용객실여부-없음
호텔서귀피안,셔틀버스 운행 여부-운행안함
호텔서귀피안,공항교통편-버스 및 자가용
호텔서귀피안,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
호텔서귀피안,장애인 시설정보-장애인 시설정보 >
호텔서귀피안,장애인 활동 보조 필요성-쉬움
그림쟁이몬나니,소개-유리창에 붙어있는 고래그림이 인상적인 소품샵
그림쟁이몬나니,상세 정보-매주 수요일 정기휴무
그림쟁이몬나니,"이용 시간-평일 : 12:00 ~ 20:00 , 주말 : 12:00 ~ 22:00"
제주바이브,소개-옛날 제주돌집에서 만나는 감성소품숍
제주바이브,상세 정보-매주 화요일 정기휴무
제주바이브,"이용 시간-평일 : 14:00 ~ 18:00 , 주말 : 14:00 ~ 18:00"
공감민박,소개-풋감이불이 주는 편안함을 느껴보세요.
공감민박,"상세 정보-방3,부엌,거실,화장실1: 150,000원 기준인원:6명 (1인 추가시 :10,000원)"
공감민박,숙박 업종-펜션/민박
공감민박,등급-없음
공감민박,룸개수-3
공감민박,애완동물동반허용여부-동반불가능
공감민박,조식제공 여부-없음
공감민박,금연여부-흡연구역제공
공감민박,"부대시설-인터넷,바베큐장"
공감민박,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
공감민박,Late체크인여부-가능
공감민박,"공항교통편-111,112 버스이용시 근처 수산초등학교 정차"
공감민박,"편의시설-현금결제,화장실,무료 WIFI"
유키효잡화점,소개-온 가족이 함께 만드는 월정리 잡화점
유키효잡화점,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
도두몰,소개-도두 해안도로에 위치한 기념품샵
도두몰,"이용 시간-평일 : 09:00 ~ 21:00 , 주말 : 09:00 ~ 21:00"
사가냥,소개-고양이 덕후의 고양이소품 모음집
사가냥,상세 정보-비정기휴무 매장 SNS 확인
보미다,"소개-보미다(bomida) : ‘낡다,녹슬다’의 제주방언 제주 서귀포에 있는 빈티지 토탈 의류전문샵"
보미다,상세 정보-매일 11:00~18:00 연중무휴
보미다,"이용 시간-평일 : 11:00 ~ 18:00 , 주말 : 11:00 ~ 18:00"
보미다,취급품목-브랜드
보미다,택배배송여부-가능
보미다,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역"
월정스캔들,소개-은은한 제주의 향기를 품은 캔들 공방
월정스캔들,"이용 시간-평일 : 10:00 ~ 16:00 , 주말 : 10:00 ~ 16:00"
바다상점,소개-협재바다를 닮은 작은 소품 가게
바다상점,"이용 시간-평일 : 12:00 ~ 20:00 , 주말 : 12:00 ~ 20:00"
런던다락,소개-협재에 있는 유럽감성 작은 소품숍
런던다락,"이용 시간-평일 : 12:00 ~ 20:00 , 주말 : 12:00 ~ 20:00"
일출나라,"소개-초콜릿이나 과일칩 같은 먹거리부터 술이나 음료 등의 마실 거리, 모자 등 각종 상품을 판매하는 기념품샵"
호텔 스카브로,소개-서귀포시 하예동에 위치하고 있는 스파&풀빌라 호텔
호텔 스카브로,상세 정보-연중무휴 입실시간 15:00 퇴실시간 11:00 편의시설 10:00~21:00 조식이용시간 07:30~10:00
호텔 스카브로,숙박 업종-호텔
호텔 스카브로,등급-없음
호텔 스카브로,룸개수-40
호텔 스카브로,애완동물동반허용여부-동반불가능
호텔 스카브로,조식제공 여부-유료제공
호텔 스카브로,금연여부-전체금연
호텔 스카브로,"부대시설-식음료장,세미나실,풀장,스파,세탁서비스,연회장,피트니스,인터넷,바베큐장"
호텔 스카브로,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
호텔 스카브로,Late체크인여부-가능
호텔 스카브로,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설,경보 및 피난시설"
호텔 스카브로,장애인 시설정보-장애인 시설정보 >
호텔 스카브로,장애인 활동 보조 필요성-쉬움
메종드씨엘하버39호텔,소개-천지연폭포아래 서귀포항의 바닷물과 폭포물이 만나는 호텔
메종드씨엘하버39호텔,숙박 업종-호텔
메종드씨엘하버39호텔,등급-3성급
메종드씨엘하버39호텔,룸개수-30
메종드씨엘하버39호텔,애완동물동반허용여부-동반불가능
메종드씨엘하버39호텔,조식제공 여부-없음
메종드씨엘하버39호텔,금연여부-전체금연
메종드씨엘하버39호텔,부대시설-식음료장
메종드씨엘하버39호텔,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
메종드씨엘하버39호텔,장애인전용객실여부-없음
메종드씨엘하버39호텔,셔틀버스 운행 여부-운행안함
메종드씨엘하버39호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
메종드씨엘하버39호텔,장애인 시설정보-장애인 시설정보 >
피디스테이션,"소개-제주 동쪽 작은 마을 안, 마음이 쉬어갈 수 있는 곳"
피디스테이션,"상세 정보-체크인 : 오후 5시 ~ 밤 9시, 체크아웃 : ~오전 10시30분, 조식 무료 포함(단, 수요일 예약(목요일 조식)에는 제공되지 않음) 서비스로 피크닉 바구니, 대형 튜브, 즉석 카메라 등 렌탈 카능"
피디스테이션,숙박 업종-펜션/민박
피디스테이션,등급-없음
피디스테이션,룸개수-7
피디스테이션,애완동물동반허용여부-동반불가능
피디스테이션,조식제공 여부-무료제공
피디스테이션,금연여부-흡연구역제공
피디스테이션,부대시설-인터넷
피디스테이션,부대시설 기타-무료 주차장
피디스테이션,이용 시간-Checkin : 17:00 ~ Checkout : 10:30
피디스테이션,Late체크인여부-가능
피디스테이션,유아 서비스-무
피디스테이션,"유아 서비스 기타-유아 식기류, 장난감, 샤워가운 등 구비"
피디스테이션,장애인전용객실여부-없음
피디스테이션,셔틀버스 운행 여부-운행안함
피디스테이션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,유도 및 안내시설,경보 및 피난시설"
피디스테이션,장애인 활동 보조 필요성-어려움
바다와자전거 게스트하우스,소개-애월해안로 올레길 15코스 종점 16코스 시작점에 있는 농어촌민박
바다와자전거 게스트하우스,상세 정보-- 체크인 16시 체크아웃 익일 10시 - 연중무휴 - 1층 카페는 22시까지 게스트가 편히 쉴 수 있도록 개방함
바다와자전거 게스트하우스,숙박 업종-게스트하우스
바다와자전거 게스트하우스,룸개수-3
바다와자전거 게스트하우스,애완동물동반허용여부-동반불가능
바다와자전거 게스트하우스,조식제공 여부-무료제공
바다와자전거 게스트하우스,금연여부-흡연구역제공
바다와자전거 게스트하우스,"부대시설-식음료장,인터넷"
바다와자전거 게스트하우스,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
바다와자전거 게스트하우스,장애인전용객실여부-없음
바다와자전거 게스트하우스,셔틀버스 운행 여부-운행안함
바다와자전거 게스트하우스,공항교통편-버스 및 렌터카
바다와자전거 게스트하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,경보 및 피난시설"
바다와자전거 게스트하우스,장애인 활동 보조 필요성-아주 어려움
다인리조트,소개-제주의 푸른 바다를 사시사철 만끽할 수 있는 애월해안로 주변 리조트
다인리조트,숙박 업종-리조트/콘도
다인리조트,등급-없음
다인리조트,룸개수-93
다인리조트,애완동물동반허용여부-동반불가능
다인리조트,조식제공 여부-유료제공
다인리조트,금연여부-흡연구역제공
다인리조트,"부대시설-식음료장,세미나실,풀장,세탁서비스,인터넷,바베큐장,비즈니스시설"
다인리조트,"부대시설 기타-야외라이브가든(BBQ), 야외수영장, 키즈풀장, 비즈니스실, 세미나장,"
다인리조트,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
다인리조트,Late체크인여부-불가능
다인리조트,장애인전용객실여부-없음
다인리조트,셔틀버스 운행 여부-운행안함
다인리조트,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
다인리조트,장애인 활동 보조 필요성-쉬움
콤포스텔라 별들의들판,소개-귀덕 마을에 위치한 조용하게 쉴 수 있는 게스트하우스
