title,BodyRightText
쏠레 민박,"편의시설-화장실,무료 WIFI"
바닷가하우스펜션,소개-산방산과 송악산의 맑은 공기가 숨쉬는 마을
바닷가하우스펜션,이용 시간-Checkin : ~ Checkout :
바닷가하우스펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
바닷가하우스펜션,장애인 활동 보조 필요성-아주 어려움
송림원,소개-조용하고 깨끗한 남읍리에 위치한 송림원펜션
송림원,이용 시간-Checkin : ~ Checkout :
송림원,"편의시설-공용주차장,현금결제,카드결제,화장실,흡연구역,유도 및 안내시설,경보 및 피난시설"
송림원,장애인 활동 보조 필요성-아주 어려움
더큐브리조트 제주,소개-천혜의 자연경관을 품은 서귀포에 위치한 더큐브리조트 제주
더큐브리조트 제주,"상세 정보-[이용안내] 인원 추가비 : 없음, 침구 추가비 : 11,000원 [피트니스 센터]운영시간 : 24시간, 위치 : A동 로비층, 비용 : 무료 [Laundry Room]코인 세탁기 및 건조기 운영시간 : 24시간, 위치 : 각동, 1층 E/V옆, 비용 : 업체문의 (세재비 별도), 주방용품 이용고객은 프런트로 문의 : 이용금액 10,000원(투숙기간동안 제공)"
더큐브리조트 제주,숙박 업종-리조트/콘도
더큐브리조트 제주,등급-3성급
더큐브리조트 제주,룸개수-255
더큐브리조트 제주,애완동물동반허용여부-동반불가능
더큐브리조트 제주,조식제공 여부-유료제공
더큐브리조트 제주,금연여부-흡연구역제공
더큐브리조트 제주,"부대시설-식음료장,세미나실,세탁서비스,피트니스,인터넷,비즈니스시설"
더큐브리조트 제주,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
더큐브리조트 제주,Late체크인여부-불가능
더큐브리조트 제주,장애인전용객실여부-있음
더큐브리조트 제주,셔틀버스 운행 여부-운행안함
더큐브리조트 제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
더큐브리조트 제주,장애인 시설정보-장애인 시설정보 >
더큐브리조트 제주,장애인 활동 보조 필요성-쉬움
발로바쉬,소개-전 객실이 곽지해수욕장을 바라보는 전망이 좋은 펜션
발로바쉬,이용 시간-Checkin : ~ Checkout :
발로바쉬,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
발로바쉬,장애인 활동 보조 필요성-아주 어려움
라파로마휴양펜션,소개-제주 협재해수욕장 인근에 위치하여 바다 전망을 즐길 수 있는 곳
라파로마휴양펜션,상세 정보-연중무휴
라파로마휴양펜션,숙박 업종-펜션/민박
라파로마휴양펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
라파로마휴양펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
라파로마휴양펜션,장애인 활동 보조 필요성-아주 어려움
유러하우스,"소개-빨간지붕, 하얀건물, 테라스가 그림같은 곳"
유러하우스,이용 시간-Checkin : ~ Checkout :
유러하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
유러하우스,장애인 활동 보조 필요성-아주 어려움
제주 또올레 펜션,"소개-맑고 신선한 제주의 공기와 함께, 일상탈출의 여유가 느껴지는 펜션"
제주 또올레 펜션,이용 시간-Checkin : ~ Checkout :
제주 또올레 펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
제주 또올레 펜션,장애인 활동 보조 필요성-아주 어려움
허브펜션 오즈,소개-라벤다향이 가득한 정원이 있는 복층구조의 펜션
허브펜션 오즈,이용 시간-Checkin : ~ Checkout :
허브펜션 오즈,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
허브펜션 오즈,장애인 시설정보-장애인 시설정보 >
허브펜션 오즈,장애인 활동 보조 필요성-아주 어려움
늘푸른 게스트하우스,소개-해모 해변 인근에 위치한 펜션
늘푸른 게스트하우스,이용 시간-Checkin : ~ Checkout :
늘푸른 게스트하우스,편의시설-무료 WIFI
포지타노인제주,소개-성산에 위치한 커플펜션 포지타노인제주펜션입니다.
포지타노인제주,이용 시간-Checkin : ~ Checkout :
포지타노인제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,유도 및 안내시설,경보 및 피난시설"
포지타노인제주,장애인 활동 보조 필요성-아주 어려움
올레바다,"소개-귤, 한라봉, 천혜향 등 직접 재배한 제주 특산 과일을 판매"
올레바다,상세 정보-주말휴무
올레바다,기타 상세-착한가격 업소
해변의집,소개-용두암과 이호해수욕장사이 해안도로변에 위치한 해변의집 펜션은 주변에 제주해수피아가 있으며 유명먹거리식당도 많이 있습니다.
해변의집,이용 시간-Checkin : ~ Checkout :
해변의집,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
해변의집,장애인 활동 보조 필요성-아주 어려움
제주그믐,소개-제주 예래바다가 보이는 독채펜션
제주그믐,"상세 정보-바베큐 그릴 : 숯, 장갑, 가스토치 제공(날씨에 따라 이용이 어려울 수 있음/그릴, 숯 이용료 별도) / 노천탕 : 입실 후 원하는 시간에 이용 가능(물받는 시간 70분 소요)"
제주그믐,숙박 업종-펜션/민박
제주그믐,등급-없음
제주그믐,룸개수-1
제주그믐,"부대시설-스파,바베큐장,인터넷"
제주그믐,이용 시간-Checkin : 16:00 ~ Checkout : 11:00
제주그믐,장애인전용객실여부-없음
제주그믐,"편의시설-현금결제,화장실,무료 WIFI"
선스토리,소개-표선에 위치한 나무를 많이 사용해 지은 모던한 분위기의 펜션
선스토리,상세 정보-연중무휴
선스토리,이용 시간-Checkin : ~ Checkout :
선스토리,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대"
선스토리,장애인 활동 보조 필요성-아주 어려움
보물섬,소개-성산일출봉 위치에 근처에 위치한 합리적인 가격의 펜션
보물섬,상세 정보-연중무휴
보물섬,숙박 업종-펜션/민박
보물섬,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
보물섬,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,음료대,유도 및 안내시설"
보물섬,장애인 활동 보조 필요성-아주 어려움
호텔아로하,소개-성산 바다를 가장 가까운 곳에서 볼 수 있는 클래식한 호텔
호텔아로하,상세 정보-연중무휴
호텔아로하,이용 시간-Checkin : ~ Checkout :
호텔아로하,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설,엘리베이터"
호텔아로하,장애인 시설정보-장애인 시설정보 >
호텔아로하,장애인 활동 보조 필요성-쉬움
갤러리 호텔 비앤비,소개-제주국제공항에서 가까운 편리한 호텔
갤러리 호텔 비앤비,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
갤러리 호텔 비앤비,"편의시설-공용주차장,카드결제,화장실,무료 WIFI,경보 및 피난시설"
무기,소개-세련된 디자인의 커트러리 및 식기가 있어 당장이라도 피크닉을 떠나고 싶어지는 소품샵
무기,상세 정보-비정기휴무 매장 SNS 확인
무기,"이용 시간-평일 : 13:00 ~ 18:00 , 주말 : 13:00 ~ 18:00"
예다움휴양펜션,소개-예쁘고 정다움이 깃든 팬션
예다움휴양펜션,이용 시간-Checkin : ~ Checkout :
예다움휴양펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
예다움휴양펜션,장애인 활동 보조 필요성-아주 어려움
하얀언덕,소개-올레 4코스에 자리한 펜션 & 게스트하우스
하얀언덕,이용 시간-Checkin : ~ Checkout :
하얀언덕,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,음료대,유도 및 안내시설,경보 및 피난시설"
하얀언덕,장애인 활동 보조 필요성-아주 어려움
밀레니엄빌,소개-겨울에도 꽃이 피는 제주도에서 제일 따뜻한 화훼단지 옆에 위치한 곳
밀레니엄빌,이용 시간-Checkin : ~ Checkout :
밀레니엄빌,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
밀레니엄빌,장애인 활동 보조 필요성-아주 어려움
스토리하우스펜션,소개-전객실 바다전망으로 제주바다가 한눈에 보이는 펜션
스토리하우스펜션,이용 시간-Checkin : ~ Checkout :
스토리하우스펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설,경보 및 피난시설"
스토리하우스펜션,장애인 활동 보조 필요성-아주 어려움
호텔W,소개-안락하고 편안한 여행이 될 수 있는 제주시내의 호텔
호텔W,이용 시간-Checkin : 14:00 ~ Checkout : 12:00
호텔W,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
노블렛휴양펜션,소개-핀란드산 홍송나무로 건축되어있는 휴양펜션
노블렛휴양펜션,이용 시간-Checkin : ~ Checkout :
노블렛휴양펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
노블렛휴양펜션,장애인 활동 보조 필요성-아주 어려움
파인힐호텔,소개-푸른바다와 천혜의 자연이 살아 숨쉬는 아름다운섬 PINE HILL호텔에 찾아주셔서 감사합니다.
파인힐호텔,이용 시간-Checkin : ~ Checkout :
파인힐호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,음료대,유도 및 안내시설,경보 및 피난시설,엘리베이터"
파인힐호텔,장애인 시설정보-장애인 시설정보 >
파인힐호텔,장애인 활동 보조 필요성-어려움
미래하우스,소개-일출과 월출을 함께 볼 수 있는 펜션
미래하우스,이용 시간-Checkin : ~ Checkout :
미래하우스,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,유도 및 안내시설,경보 및 피난시설"
미래하우스,장애인 활동 보조 필요성-아주 어려움
바다추억,소개-다양함과 편리함으로 무장한 바다 추억 펜션
바다추억,상세 정보-연중무휴
바다추억,이용 시간-Checkin : 14:00 ~ Checkout : 11:00
바다추억,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
바다추억,장애인 활동 보조 필요성-아주 어려움
모멘토호텔,"소개-이중섭거리에 위치하고 있는 모멘토 호텔은 트리플스타일의 큰 방과 두 개의 침대, 아름다운 서귀포 바다풍경이 보이는 발코니가 있는 호텔입니다."
모멘토호텔,이용 시간-Checkin : ~ Checkout :
모멘토호텔,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,편의점,유도 및 안내시설"
모멘토호텔,장애인 활동 보조 필요성-아주 어려움
리치웨이 펜션,소개-제주올레 5코스 위미 바닷가에 위치한 펜션
리치웨이 펜션,이용 시간-Checkin : ~ Checkout :
더솜라탄,"소개-제주 시내에 있는 더솜라탄은 잔잔한 분위기를 가지고 있는 가게이다. 공방을 함께 운영하고 있어 라탄을 직접 배우기에도 알맞다. 8월부터는 다양한 코스의 수업도 진행하는데, 라탄을 처음 접하는 사람들을 위한 초급반부터 중급반까지 자신의 수준에 맞는 라탄 수업을 들을 수 있다."
더솜라탄,"이용 시간-평일 : 10:00 ~ 18:00 , 주말 : 10:00 ~ 18:00"
더솜라탄,취급품목 기타-라탄 소품
호텔컬리넌제주,소개-제주의 중심 연동에 위치한 BOUTIQUE&BUSINESS 호텔
호텔컬리넌제주,숙박 업종-호텔
호텔컬리넌제주,등급-2성급
호텔컬리넌제주,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
호텔컬리넌제주,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설,엘리베이터"
호텔컬리넌제주,장애인 시설정보-장애인 시설정보 >
호텔컬리넌제주,장애인 활동 보조 필요성-어려움
스쿠버스토리,소개-스쿠버다이빙 체험 프로그램을 운영하는 게스트하우스이다. 다이빙 자격증 취득 가능하다.
스쿠버스토리,이용 시간-Checkin : ~ Checkout :
스쿠버스토리,"편의시설-현금결제,카드결제,화장실,무료 WIFI,편의점,음료대,경보 및 피난시설"
스쿠버스토리,장애인 활동 보조 필요성-아주 어려움
란펜션,소개-걸어서 5분거리에 용두암이 위치한 란펜션은 앞에는바다 뒤에는 한라산자락이 멀리보이고 차로5분거리에 이마트가위치해있습니다.
란펜션,이용 시간-Checkin : 15:00 ~ Checkout : 11:00
란펜션,"편의시설-공용주차장,현금결제,카드결제,화장실,무료 WIFI,흡연구역,편의점,유도 및 안내시설,경보 및 피난시설"
란펜션,장애인 활동 보조 필요성-아주 어려움
아림민박,소개-제주시내 용담해안도로에 위치한 바다가 보이는 펜션
